MJACCTTYPCD,PHUONG THUC CHO VAY,LOAIKH,SEX,BASE_BAL,DUNO_QD,CURRENCYCD,THOIHAN,DESC_TIME,MJACCTTYPDESC,PARENTORGNAME,LAISUAT,MUCDICHVAY,NHOMNOMOI
MTG,CV TUNG LAN LAI DINH KY,1,0,140000000.0,140000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,12.9,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,70000000.0,70000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,13.4,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,700000000.0,540000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.0,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,150000000.0,150000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,10.9,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,70000000.0,70000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN VINH LONG,13.4,0111-Nong nghiep,1
CML,CV TUNG LAN LAI DINH KY,1,0,100000000.0,220000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN TRA VINH,11.1,0710-HD Thuong nghiep,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,300000000.0,279000000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN SAI GON,8.1,1870-CV TG Sinh hoat Tieu dung,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,285000000.0,211425000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN SAI GON,8.1,1870-CV TG Sinh hoat Tieu dung,1
CML,CV TUNG LAN LAI DINH KY,1,1,750000000.0,750000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN LAM DONG,10.8,1894-Kinh doanh Ca the,1
CNS,THE TIN DUNG,1,0,15000000.0,2494679.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN LAM DONG,0.0,1840-CV master-Visa-JCB card,1
MTG,CV TUNG LAN LAI DINH KY,1,1,35000000.0,35000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,13.8,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,100000000.0,100000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,13.4,0111-Nong nghiep,1
CML,CV TUNG LAN LAI DINH KY,1,0,350000000.0,210000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN PHU YEN,11.1,1894-Kinh doanh Ca the,1
MTG,CV TUNG LAN LAI DINH KY,1,0,350000000.0,350000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.1,0111-Nong nghiep,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,78000000.0,38400000.0,VND,23,Vay trung han,Vay Tieu dung,KLB - CN DA NANG,9.8,1860-CV CBCNV KLB,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,300000000.0,268500000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN BINH DUONG,12.2,"1899-DV Ca nhan,gia dinh khac",2
CML,CV TUNG LAN LAI DINH KY,1,1,250000000.0,250000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN BEN TRE,11.3,1894-Kinh doanh Ca the,1
MTG,CV TUNG LAN LAI DINH KY,1,1,210000000.0,210000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN AN GIANG,11.0,0111-Nong nghiep,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,150000000.0,100000000.0,VND,24,Vay trung han,Vay Tieu dung,KLB - CN BEN TRE,13.7,1830-CV Sua chua Nha de o,1
MTG,CV TUNG LAN LAI DINH KY,1,1,100000000.0,100000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN DAK LAK,13.4,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,210000000.0,210000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.3,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,0,70000000.0,70000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,13.4,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,320000000.0,320000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.1,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,350000000.0,350000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.1,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,0,110000000.0,110000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,12.9,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,300000000.0,300000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.1,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,130000000.0,130000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,12.9,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,440000000.0,440000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.1,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,0,150000000.0,150000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,12.9,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,300000000.0,955000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN DAK LAK,11.0,0111-Nong nghiep,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,210000000.0,185500000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN DONG NAI,12.0,1870-CV TG Sinh hoat Tieu dung,1
MTG,CV TUNG LAN LAI DINH KY,1,1,700000000.0,700000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.0,0111-Nong nghiep,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,4000000000.0,2800000000.0,VND,244,Vay dai han,Vay Tieu dung,KLB - CN SAI GON,12.0,"1822-CV mua,nhan,nhuong BDS",1
CML,CV TUNG LAN LAI DINH KY,1,1,100000000.0,100000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN TIEN GIANG,13.4,1816-CV Bo sung von luu dong,2
CML,CV TUNG LAN LAI DINH KY,1,1,300000000.0,300000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN DA NANG,11.1,1816-CV Bo sung von luu dong,1
MTG,CV TUNG LAN LAI DINH KY,1,1,250000000.0,250000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN DONG THAP,11.1,0111-Nong nghiep,2
MTG,CV TUNG LAN LAI DINH KY,1,1,350000000.0,350000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN BINH THUAN,11.1,1816-CV Bo sung von luu dong,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,250000000.0,250000000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN RACH GIA,11.6,0690-HD Xay dung khac,1
MTG,CV TUNG LAN LAI DINH KY,1,1,400000000.0,400000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN AN GIANG,11.1,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,550000000.0,550000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,10.8,0111-Nong nghiep,1
CML,CV TUNG LAN LAI DINH KY,1,0,575000000.0,575000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN VINH LONG,10.8,1816-CV Bo sung von luu dong,1
MTG,CV TUNG LAN LAI DINH KY,1,1,10000000.0,10000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,13.8,0111-Nong nghiep,1
CML,CV TUNG LAN LAI DINH KY,1,1,350000000.0,200000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN CA MAU,11.5,0710-HD Thuong nghiep,1
CML,CV TUNG LAN LAI DINH KY,1,0,300000000.0,300000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN CA MAU,11.5,0710-HD Thuong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,30000000.0,30000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN AN GIANG,13.8,0111-Nong nghiep,1
CML,"CV TUNG LAN GOC, LAI D.KY",1,1,1330000000.0,1186000000.0,VND,85,Vay dai han,Vay Cong Thuong,KLB - CN SOC TRANG,12.0,"1813-CV mua may moc, PTVT",1
CNS,THE TIN DUNG,1,1,15000000.0,35895239.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN CA MAU,0.0,1840-CV master-Visa-JCB card,1
MTG,CV TUNG LAN LAI DINH KY,1,1,200000000.0,50000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,12.9,0111-Nong nghiep,1
CML,CV TUNG LAN LAI DINH KY,1,1,150000000.0,150000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN TIEN GIANG,13.1,1816-CV Bo sung von luu dong,1
MTG,CV TUNG LAN LAI DINH KY,1,1,200000000.0,200000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN DONG THAP,11.1,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,160000000.0,160000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN BAC LIEU,12.9,0111-Nong nghiep,1
CNS,THE TIN DUNG,1,0,1000000.0,1000000.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN BEN TRE,0.0,1840-CV master-Visa-JCB card,1
MTG,CV TUNG LAN LAI DINH KY,1,1,250000000.0,210000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN SOC TRANG,11.1,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,190000000.0,190000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,12.9,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,0,350000000.0,350000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN KHANH HOA,11.1,0210-Nuoi trong thuy san,1
CML,CV TUNG LAN LAI DINH KY,2,1,375000000.0,375000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN CAN THO,11.0,1816-CV Bo sung von luu dong,1
MTG,CV TUNG LAN LAI DINH KY,1,1,2100000000.0,2100000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.0,0111-Nong nghiep,1
CML,CV TUNG LAN LAI DINH KY,1,0,250000000.0,250000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN RACH GIA,11.1,1816-CV Bo sung von luu dong,1
CML,CV TUNG LAN LAI DINH KY,1,1,230000000.0,230000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN DONG THAP,11.1,0710-HD Thuong nghiep,1
CNS,THE TIN DUNG,1,1,10000000.0,21239134.0,VND,36,Vay ngan han,Vay Tieu dung,KLB - CN DONG THAP,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,6000000.0,20844190.0,VND,12,Vay ngan han,Vay Tieu dung,KLB - CN DONG THAP,0.0,1840-CV master-Visa-JCB card,1
CML,CV TUNG LAN LAI DINH KY,1,0,205000000.0,205000000.0,VND,13,Vay ngan han,Vay Cong Thuong,KLB - CN AN GIANG,11.1,1894-Kinh doanh Ca the,1
CML,CV TUNG LAN LAI DINH KY,1,1,100000000.0,100000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN AN GIANG,13.4,0710-HD Thuong nghiep,1
CNS,THE TIN DUNG,1,0,456135.0,1262534.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN LONG AN,0.0,1840-CV master-Visa-JCB card,1
MTG,"CV TUNG LAN GOC, LAI D.KY",1,0,360000000.0,350000000.0,VND,37,Vay trung han,Vay Nong Nghiep,KLB - CN HAU GIANG,12.0,0111-Nong nghiep,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,500000000.0,456000000.0,VND,122,Vay dai han,Vay Tieu dung,KLB - CN SAI GON,12.6,1830-CV Sua chua Nha de o,1
MTG,CV TUNG LAN LAI DINH KY,1,1,245000000.0,245000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN CAN THO,11.1,0111-Nong nghiep,1
CML,CV TUNG LAN LAI DINH KY,1,1,950000000.0,950000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN KHANH HOA,11.0,1816-CV Bo sung von luu dong,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,585000000.0,477750000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN BINH THUAN,11.6,"1813-CV mua may moc, PTVT",1
MTG,CV TUNG LAN LAI DINH KY,1,1,40000000.0,40000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.1,0111-Nong nghiep,1
MTG,"CV TUNG LAN GOC, LAI D.KY",1,1,100000000.0,72000000.0,VND,37,Vay trung han,Vay Nong Nghiep,KLB - CN KHANH HOA,14.1,0111-Nong nghiep,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,390000000.0,341250000.0,VND,49,Vay trung han,Vay Tieu dung,KLB - CN NHA BE,12.0,1870-CV TG Sinh hoat Tieu dung,1
CNS,CV THAU CHI,1,1,209950000.0,209950000.0,VND,12,Vay ngan han,Vay Tieu dung,KLB - CN NHA BE,14.0,1870-CV TG Sinh hoat Tieu dung,1
MTG,CV TUNG LAN LAI DINH KY,1,1,220000000.0,80000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN CAN THO,11.1,0120-HD Dich vu lien quan NN,1
MTG,CV TUNG LAN LAI DINH KY,1,1,100000000.0,130000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN TRA VINH,12.9,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,230000000.0,230000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN SOC TRANG,11.5,0122-Chi phi chan nuoi,1
MTG,CV TUNG LAN LAI DINH KY,1,1,300000000.0,300000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN DONG THAP,11.1,0111-Nong nghiep,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,500000000.0,464000000.0,VND,122,Vay dai han,Vay Tieu dung,KLB - CN DONG NAI,12.0,1830-CV Sua chua Nha de o,1
MTG,CV TUNG LAN LAI DINH KY,1,1,60000000.0,60000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,10.9,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,0,250000000.0,250000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN LAM DONG,11.1,0111-Nong nghiep,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,230000000.0,230000000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN BEN TRE,12.0,1830-CV Sua chua Nha de o,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,300000000.0,258300000.0,VND,73,Vay dai han,Vay Tieu dung,KLB - CN BINH THUAN,11.6,"1813-CV mua may moc, PTVT",1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,280000000.0,259003000.0,VND,122,Vay dai han,Vay Tieu dung,KLB - CN SAI GON,12.6,1830-CV Sua chua Nha de o,2
CML,CV TUNG LAN LAI DINH KY,1,1,500000000.0,500000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN PHU YEN,10.9,1816-CV Bo sung von luu dong,2
CNS,CV TUNG LAN LAI DINH KY,1,0,150000000.0,150000000.0,VND,12,Vay ngan han,Vay Tieu dung,KLB - CN DAK LAK,12.9,1830-CV Sua chua Nha de o,1
MTG,CV TUNG LAN LAI DINH KY,1,1,60000000.0,60000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN DAK LAK,13.4,0111-Nong nghiep,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,250000000.0,250000000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN DONG THAP,12.0,1830-CV Sua chua Nha de o,1
MTG,CV TUNG LAN LAI DINH KY,1,0,40000000.0,20000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,13.8,0111-Nong nghiep,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,470000000.0,419600000.0,VND,85,Vay dai han,Vay Tieu dung,KLB - CN BINH THUAN,12.6,"1813-CV mua may moc, PTVT",2
MTG,CV TUNG LAN LAI DINH KY,1,0,800000000.0,800000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,10.8,0111-Nong nghiep,1
CNS,THE TIN DUNG,1,1,5990000.0,2995628.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN LAM DONG,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,1500000.0,2566927.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN LAM DONG,0.0,1840-CV master-Visa-JCB card,1
CNS,CV TUNG LAN LAI DINH KY,1,1,700000000.0,700000000.0,VND,12,Vay ngan han,Vay Tieu dung,KLB - CN SAI GON,11.0,1894-Kinh doanh Ca the,1
CML,CV TUNG LAN LAI DINH KY,1,1,100000000.0,20000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN RACH GIA,13.4,0710-HD Thuong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,0,560000000.0,560000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN TAY NINH,11.0,1816-CV Bo sung von luu dong,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,250000000.0,250000000.0,VND,49,Vay trung han,Vay Tieu dung,KLB - CN RACH GIA,12.0,"1899-DV Ca nhan,gia dinh khac",1
CML,CV TUNG LAN LAI DINH KY,1,0,200000000.0,300000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN TRA VINH,11.1,0710-HD Thuong nghiep,1
CNS,THE TIN DUNG,1,1,2000000.0,1.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN TRA VINH,0.0,1840-CV master-Visa-JCB card,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,380000000.0,330500000.0,VND,85,Vay dai han,Vay Tieu dung,KLB - CN TIEN GIANG,12.6,"1822-CV mua,nhan,nhuong BDS",1
MTG,CV TUNG LAN LAI DINH KY,1,1,600000000.0,600000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.0,0111-Nong nghiep,1
MTG,"CV TUNG LAN GOC, LAI D.KY",1,1,300000000.0,300000000.0,VND,61,Vay trung han,Vay Nong Nghiep,KLB - CN RACH GIA,12.0,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,200000000.0,200000000.0,VND,29,Vay trung han,Vay Nong Nghiep,KLB - CN PHU QUOC,11.4,0111-Nong nghiep,1
CML,CV TUNG LAN LAI DINH KY,1,0,228000000.0,228000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN HAI PHONG,11.5,1816-CV Bo sung von luu dong,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,500000000.0,415300000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN AN GIANG,9.3,1830-CV Sua chua Nha de o,1
CNS,CV TUNG LAN LAI DINH KY,1,1,30000000.0,110000000.0,VND,24,Vay ngan han,Vay Tieu dung,KLB - CN AN GIANG,9.45,1850-CV the chap STK,1
CML,"CV TUNG LAN GOC, LAI D.KY",1,1,380000000.0,332000000.0,VND,61,Vay trung han,Vay Cong Thuong,KLB - CN RACH GIA,12.0,1816-CV Bo sung von luu dong,2
MTG,CV TUNG LAN LAI DINH KY,1,1,100000000.0,50000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,12.9,0111-Nong nghiep,1
CNS,THE TIN DUNG,1,1,1629600.0,3215111.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN QUANG NAM,0.0,1840-CV master-Visa-JCB card,1
MTG,CV TUNG LAN LAI DINH KY,1,1,910000000.0,910000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN DAK LAK,11.0,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,200000000.0,200000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN BAC LIEU,12.9,0210-Nuoi trong thuy san,1
MTG,CV TUNG LAN LAI DINH KY,1,1,260000000.0,260000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN AN GIANG,11.1,0111-Nong nghiep,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,150000000.0,116500000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN BAC LIEU,13.7,1870-CV TG Sinh hoat Tieu dung,1
CNS,THE TIN DUNG,1,0,20000000.0,19078990.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,0.0,1840-CV master-Visa-JCB card,1
MTG,CV TUNG LAN LAI DINH KY,1,0,60000000.0,60000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,13.4,0111-Nong nghiep,1
CNS,CV THAU CHI,1,1,4946292.0,8049051.0,VND,12,Vay ngan han,Vay Tieu dung,KLB - CN BINH DUONG,10.0,1860-CV CBCNV KLB,1
MTG,CV TUNG LAN LAI DINH KY,1,0,30000000.0,30000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,13.8,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,250000000.0,250000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.1,0111-Nong nghiep,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,220000000.0,179300000.0,VND,55,Vay trung han,Vay Tieu dung,KLB - CN BINH THUAN,12.2,1870-CV TG Sinh hoat Tieu dung,1
MTG,CV TUNG LAN LAI DINH KY,1,1,50000000.0,310000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN AN GIANG,11.1,0111-Nong nghiep,2
MTG,CV TUNG LAN LAI DINH KY,1,1,100000000.0,200000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN TRA VINH,12.9,0111-Nong nghiep,1
CNS,THE TIN DUNG,1,1,5000000.0,8686982.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN VINH LONG,0.0,1840-CV master-Visa-JCB card,1
CML,CV TUNG LAN LAI DINH KY,1,1,210000000.0,152977104.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN HAI PHONG,11.5,1816-CV Bo sung von luu dong,4
CML,CV TUNG LAN LAI DINH KY,1,1,415000000.0,415000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN HAI PHONG,11.1,1816-CV Bo sung von luu dong,5
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,560000000.0,486630000.0,VND,85,Vay dai han,Vay Tieu dung,KLB - CN AN GIANG,12.0,"1813-CV mua may moc, PTVT",1
CNS,THE TIN DUNG,1,0,5000000.0,3194475.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN AN GIANG,0.0,1840-CV master-Visa-JCB card,1
CML,CV TUNG LAN LAI DINH KY,1,0,90000000.0,42000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN TRA VINH,13.4,0710-HD Thuong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,300000000.0,300000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN KHANH HOA,11.1,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,0,50000000.0,50000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,13.8,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,160000000.0,160000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN DAK LAK,12.9,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,600000000.0,600000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN DAK LAK,11.0,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,0,120000000.0,120000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN CA MAU,13.1,0210-Nuoi trong thuy san,1
MTG,CV TUNG LAN LAI DINH KY,1,1,550000000.0,550000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN CAN THO,11.0,0111-Nong nghiep,1
CNS,THE TIN DUNG,1,1,10000000.0,10217410.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN VINH LONG,0.0,1840-CV master-Visa-JCB card,1
MTG,CV TUNG LAN LAI DINH KY,1,0,680000000.0,700000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN DAK LAK,11.1,0111-Nong nghiep,1
CML,CV TUNG LAN LAI DINH KY,1,1,60000000.0,60000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN AN GIANG,13.4,0710-HD Thuong nghiep,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,600000000.0,555000000.0,VND,122,Vay dai han,Vay Tieu dung,KLB - CN QUANG NAM,12.0,1830-CV Sua chua Nha de o,2
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,250000000.0,216720000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN QUANG NAM,12.0,1870-CV TG Sinh hoat Tieu dung,2
CML,"CV TUNG LAN GOC, LAI D.KY",1,0,1090000000.0,1090000000.0,VND,85,Vay dai han,Vay Cong Thuong,KLB - CN QUANG NAM,12.0,1815-CV mua TSCD khac,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,250000000.0,237500000.0,VND,122,Vay dai han,Vay Tieu dung,KLB - CN QUANG NAM,12.0,1830-CV Sua chua Nha de o,1
MTG,CV TUNG LAN LAI DINH KY,1,0,50000000.0,50000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN TRA VINH,13.8,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,90000000.0,90000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,13.4,0111-Nong nghiep,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,100000000.0,58000000.0,VND,24,Vay trung han,Vay Tieu dung,KLB - CN AN GIANG,14.1,1830-CV Sua chua Nha de o,1
CNS,THE TIN DUNG,1,1,4000000.0,17102647.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN DONG THAP,0.0,1840-CV master-Visa-JCB card,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,100000000.0,81740000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN BA RIA - VUNG TAU,14.2,1870-CV TG Sinh hoat Tieu dung,1
MTG,CV TUNG LAN LAI DINH KY,1,1,200000000.0,200000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN CAN THO,12.9,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,100000000.0,100000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN CAN THO,13.4,0111-Nong nghiep,1
